Fermat B,10.62,-23.08,21.09
Fermat C,14.68,-21.1,18.47
Fermat D,12.4,-20.22,17.98
Fermat E,6.88,-19.95,19.87
Fermat F,4.61,-22.14,20.14
Fermat G,7.01,-19.44,19.99
Fermat H,5.04,-23.15,20.66
Fermat P,34.14,-23.68,19.44
Fermi,241.41,-19.61,123.24
Fernelius,68.42,-38.18,4.86
Fernelius A,29.63,-38.4,3.48
Fernelius B,9.12,-37.45,4.12
Fernelius C,6.65,-38.94,4.37
Fernelius D,7.72,-38.28,6.16
Fernelius E,5.57,-38.4,6.57
Fersman,148.14,17.9,-126.06
Fesenkov,36.12,-23.16,135.14
Fesenkov F,13.1,-23.27,137.36
Fesenkov S,16.72,-23.54,133.75
Feuillée,8.94,27.37,-9.46
Fibiger,21.1,86.14,37.13
Finsch,4.05,23.58,21.27
Finsen,72.98,-42.29,-177.72
Finsen C,25.35,-40.73,-175.79
Finsen G,29.44,-43.23,-175.47
[Firdausi],6.11,24.68,-34.07
Firmicus,56.81,7.25,63.43
Firmicus A,8.37,6.44,64.96
Firmicus B,17.23,7.31,65.77
Firmicus C,12.95,7.71,66.46
Firmicus D,11.48,5.9,64.34
Firmicus E,9.08,8.08,63.61
Firmicus F,9.24,6.53,61.76
Firmicus G,9.11,6.93,61.9
Firmicus H,7.83,7.44,60.2
Firmicus M,44.25,4.08,66.65
Firsov,51,4.2,112.7
Firsov K,57.77,2.75,113.51
Firsov P,15.3,2.63,111.61
Firsov Q,23.15,1.99,110.49
Firsov S,104.17,3.34,110.27
Firsov T,26.83,4,109.19
Firsov V,40.96,5,111.2
Fischer,30.48,7.99,142.44
Fitzgerald,104.21,26.67,-172.14
Fitzgerald B,24.15,29.02,-170.74
Fitzgerald W,49.17,28.5,-173.99
Fitzgerald Y,35.46,30.9,-172.93
Fizeau,107.08,-58.19,-134.11
Fizeau C,20.59,-56.08,-128.91
Fizeau F,19.15,-58.19,-124.63
Fizeau G,55.38,-58.99,-124.56
Fizeau Q,26.9,-59.62,-136.59
Fizeau S,64.08,-58.66,-140.43
Flag,0.24,-8.97,15.45
Flammarion,76.18,-3.33,-3.73
Flammarion A,3.58,-1.95,-2.5
Flammarion B,5.88,-4.04,-4.57
Flammarion C,4.29,-2.02,-3.76
Flammarion D,4.48,-3.03,-4.78
Flammarion T,33.11,-2.8,-2.06
Flammarion U,11.38,-3,-1.41
Flammarion W,6.13,-2.13,-2.39
Flammarion X,2.38,-2.87,-3.04
Flammarion Y,2.3,-3.73,-3.19
Flammarion Z,4.01,-2.26,-1.47
Flamsteed,19.34,-4.49,-44.34
Flamsteed A,11.39,-7.88,-43
Flamsteed B,9.29,-5.93,-43.81
Flamsteed C,9.1,-5.52,-46.33
Flamsteed D,6.65,-3.19,-44.95
Flamsteed E,2.08,-3.71,-46.1
Flamsteed F,5.53,-4.73,-41.15
Flamsteed G,42.9,-4.74,-51.05
Flamsteed H,4.29,-5.88,-51.77
Flamsteed J,5.21,-6.67,-49.33
Flamsteed K,3.4,-3.11,-43.73
Flamsteed L,3.76,-3.46,-40.87
Flamsteed M,4.52,-2.33,-40.68
Flamsteed P,112.24,-3.25,-44.25
Flamsteed S,3.61,-3.47,-52.39
Flamsteed T,23.1,-3.14,-51.72
Flamsteed U,4.62,-3.61,-50.31
Flamsteed X,2.82,-2.3,-47.4
Flamsteed Z,2.73,-1.3,-47.85
Flank,0.04,-3.64,-17.44
Fleming,126.37,14.91,109.28
Fleming D,24.71,16.79,114.05
Fleming N,23.13,12.71,108.88
Fleming W,51.88,17.79,106.17
Fleming Y,28.81,18.03,108.23
Florensky,69.03,25.45,131.85
Florey,69.06,87.04,-19.75
Focas,22.04,-33.7,-93.91
Focas U,9.47,-32.67,-98.58
Fontana,31.47,-16.04,-56.79
Fontana A,11.14,-15.71,-56.17
Fontana B,8.46,-15.55,-56.46
Fontana C,13.45,-12.86,-57.19
Fontana D,11.24,-17,-57.49
Fontana E,13.11,-17.61,-57.98
Fontana F,6.64,-16.21,-59.95
Fontana G,16.11,-15.96,-59.29
Fontana H,8.84,-13.99,-58.07
Fontana K,7.12,-13.26,-57.45
Fontana M,6.36,-17.21,-57.71
Fontana W,7.17,-17.25,-58.47
Fontana Y,6.06,-16.68,-58.43
Fontenelle,37.68,63.42,-18.96
Fontenelle A,21.52,67.61,-16.15
Fontenelle B,13.16,61.91,-22.99
Fontenelle C,12.96,64.52,-27.32
Fontenelle D,16.15,62.64,-23.44
Fontenelle F,11.07,64.41,-28.21
Fontenelle G,4.13,59.57,-18.37
Fontenelle H,6.11,64.1,-20.15
Fontenelle K,6.72,69.66,-15.77
Fontenelle L,5.15,66.54,-16.62
Fontenelle M,9.15,63.15,-28.86
Fontenelle N,8.3,64.06,-29.75
Fontenelle P,6.37,64.2,-17.26
Fontenelle R,4.91,64.32,-18.77
Fontenelle S,7.53,65.32,-26.85
Fontenelle T,6.59,66.38,-25.88
Fontenelle X,7.47,60.57,-27.81
[Fossa Casals],0,0,0
[Fossa Cauchy],0,0,0
Foster,37.02,23.59,-141.49
Foster H,27.37,23.02,-139.58
Foster L,31.24,20.98,-140.55
Foster P,35.19,20.15,-143.53
Foster S,46.27,22.69,-143.75
Foucault,25.08,50.46,-39.86
Fourier,51.57,-30.31,-53.1
Fourier A,32.47,-30.2,-49.67
Fourier B,10.96,-30.54,-52.21
Fourier C,13.81,-28.56,-52.04
Fourier D,20.18,-31.53,-50.56
Fourier E,14.13,-28.7,-50.23
Fourier F,14.43,-28.82,-52.79
Fourier G,10.49,-29.4,-51.84
Fourier K,13.14,-30.04,-54.35
Fourier L,4.52,-30.2,-52.74
Fourier M,3.62,-30.37,-53.2
Fourier N,9.74,-33.47,-56.58
Fourier P,9.62,-31.12,-55.07
Fourier R,7.81,-34.25,-51.38
Fowler,139.52,42.59,-145.27
Fowler A,54.51,46.12,-145.06
Fowler C,35.05,44.78,-142.1
Fowler N,37.76,39.81,-146.57
Fowler R,17.41,41.79,-150.45
Fowler W,36.61,45.64,-150.58
Fox,23.97,0.47,98.14
Fox A,12.51,1.51,98.3
Fracastorius,120.58,-21.36,33.07
Fracastorius A,17.39,-24.43,36.44
Fracastorius B,25.04,-22.59,37.25
Fracastorius C,16.52,-24.64,34.53
Fracastorius D,26.52,-21.82,30.87
Fracastorius E,12.56,-20.24,31.02
Fracastorius G,15.79,-21.2,38.35
Fracastorius H,20.39,-20.78,30.57
Fracastorius J,11.6,-20.85,37.38
Fracastorius K,16.77,-25.4,34.68
Fracastorius L,4.23,-20.67,33.21
Fracastorius M,3.61,-21.81,32.92
Fracastorius N,9.03,-23.28,33.96
Fracastorius P,7.29,-25.51,33.34
Fracastorius Q,7.81,-25.21,33.23
Fracastorius R,5.23,-23.88,33.68
Fracastorius S,4.47,-19.03,31.97
Fracastorius T,13.73,-19.85,37.37
Fracastorius W,6.65,-22.7,35.69
Fracastorius X,6.87,-23.06,31.02
Fracastorius Y,12.63,-23.01,31.93
Fracastorius Z,10.08,-24.89,33.55
Fra Mauro,96.76,-6.06,-16.97
Fra Mauro A,9.29,-5.47,-20.96
Fra Mauro B,6.96,-4.03,-21.7
Fra Mauro C,5.92,-5.45,-21.69
Fra Mauro D,4.46,-4.82,-17.62
Fra Mauro E,3.42,-6,-16.83
Fra Mauro F,3.07,-6.73,-16.97
Fra Mauro G,5.67,-2.21,-16.33
Fra Mauro H,5.61,-4.15,-15.58
Fra Mauro J,3.28,-2.62,-18.65
Fra Mauro K,6.08,-2.54,-16.8
Fra Mauro N,3.18,-5.35,-17.46
Fra Mauro P,2.95,-5.44,-16.54
Fra Mauro R,3.8,-2.27,-15.6
Fra Mauro T,2.5,-2.06,-19.41
Fra Mauro W,3.7,-1.33,-16.83
Fra Mauro X,19.65,-4.47,-17.33
Fra Mauro Y,3.45,-4.11,-16.74
Fra Mauro Z,4.75,-3.81,-14.66
Franck,11.91,22.59,35.56
Franklin,55.92,38.73,47.64
Franklin C,15.09,35.68,44.26
Franklin F,39.61,37.39,47.69
Franklin G,6.66,40.09,48.12
Franklin H,5.15,37.12,43.74
Franklin K,19.84,39.05,51.48
Franklin W,4.91,37.81,43.69
Franz,25.48,16.57,40.24
Fraunhofer,57.75,-39.52,59.06
Fraunhofer A,29.17,-39.58,61.61
Fraunhofer B,33.08,-41.93,67.31
Fraunhofer C,36.66,-43.02,64.63
Fraunhofer D,24.99,-43.16,68.78
Fraunhofer E,44.73,-43.2,61.57
Fraunhofer F,15.92,-41.76,59.77
Fraunhofer G,10.61,-38.51,58.38
Fraunhofer H,42.77,-40.76,61.57
Fraunhofer J,62.94,-42.31,63.41
Fraunhofer K,17.2,-42.56,69.42
Fraunhofer L,9,-42.1,68.88
Fraunhofer M,22.41,-40.89,65.41
Fraunhofer N,12.59,-40.91,64.07
Fraunhofer R,12.52,-43.51,68.63
Fraunhofer S,13.28,-43.11,69.83
Fraunhofer T,8.12,-37.89,55.64
Fraunhofer U,22.84,-40.27,65.17
Fraunhofer V,23.79,-39,58.02
Fraunhofer W,19.45,-39.36,62.77
Fraunhofer X,5.75,-39.72,60.57
Fraunhofer Y,13.23,-40.13,62.81
Fraunhofer Z,14.1,-39.92,63.84
Fredholm,13.39,18.37,46.55
Freud,2.85,25.79,-52.4
Freundlich,83.16,25,170.89
Freundlich G,27.76,24.67,173.89
Freundlich Q,17.71,22.83,167.75
Freundlich R,21.82,23.87,168.14
Fridman (Friedmann),101.45,-12.48,-126.88
Fridman (Friedmann) C,37.67,-10.61,-124.93
Froelich,56.73,80,-111.63
Froelich M,30.1,77.32,-110.87
Frost,78.3,37.41,-118.9
Frost N,45.27,34.72,-119.56
Fryxell,17.62,-21.25,-101.65
Furnerius,135.03,-36,60.54
Furnerius A,11.21,-33.54,59.03
Furnerius B,21.75,-35.44,59.94
Furnerius C,21.17,-33.74,57.72
Furnerius D,16.39,-37.06,55.87
Furnerius E,22.27,-34.78,57.24
Furnerius F,52.06,-36.1,64.12
Furnerius G,33.72,-38.14,65.36
Furnerius H,44.01,-37.59,69.62
Furnerius J,26.8,-34.84,63.88
Furnerius K,36.19,-38.12,67.95
Furnerius L,13.98,-38.6,69.9
Furnerius N,9.97,-33.57,60.94
Furnerius P,17.56,-37.92,61.7
Furnerius Q,30.64,-39.49,67.24
Furnerius R,15.75,-39.94,68.97
Furnerius S,16.96,-39.13,67.91
Furnerius T,10.19,-37.88,62.93
Furnerius U,17.5,-35.75,68.29
Furnerius V,59.18,-35.72,65.5
Furnerius W,19.96,-37.3,70.99
Furnerius X,8.84,-33.88,63.46
Furnerius Y,11.78,-34.2,65.01
Furnerius Z,8.7,-33.49,62.94
Gadomski,65.66,36.21,-147.36
Gadomski A,30.82,38.28,-146.43
Gadomski X,37.67,37.55,-148.39
Gagarin,261.83,-19.66,149.35
Gagarin G,13.73,-20.51,150.54
Gagarin M,17.58,-23.51,149.17
Gagarin T,26.42,-19.33,144.75
Gagarin Z,26.85,-15.31,149.6
Galen,9.18,21.95,4.96
Galilaei,15.99,10.48,-62.83
Galilaei A,11.17,11.69,-63.05
Galilaei B,15.91,11.43,-67.72
Galilaei D,0.77,8.75,-62.75
Galilaei E,7.12,13.91,-61.94
Galilaei F,2.87,12.29,-66.31
Galilaei G,0.81,12.65,-67.26
Galilaei H,6.47,11.55,-68.81
Galilaei J,3.6,12.97,-62.04
Galilaei K,2.65,12.93,-62.79
Galilaei L,3.37,13.25,-58.61
Galilaei M,3.24,13.28,-56.93
Galilaei S,2.72,15.46,-64.77
Galilaei T,1.58,16.16,-61.47
Galilaei V,2.72,17.11,-60.4
Galilaei W,4.37,17.83,-60.61
Galle,20.96,55.87,22.33
Galle A,5.77,53.99,22.27
Galle B,7.01,55.56,17.54
Galle C,11.34,57.8,24.51
Galois,231.97,-13.94,-152.99
Galois A,52.91,-13.52,-152.46
Galois B,20.25,-10.93,-151.75
Galois C,22.99,-11.97,-150.5
Galois F,13.59,-13.46,-146.42
Galois H,17.61,-14.76,-150.8
Galois L,49.15,-15.07,-151.9
Galois M,16.53,-15.21,-153.44
Galois Q,133.6,-14.85,-154.46
Galois S,18.76,-14.34,-155.15
Galois U,36.7,-12.78,-154.73
Galvani,76.83,49.51,-84.56
Galvani B,12.71,49.45,-88.82
Galvani D,9.07,47.33,-88.07
Gambart,24.68,0.92,-15.24
Gambart A,11.56,0.96,-18.76
Gambart B,10.83,2.16,-11.59
Gambart C,11.67,3.32,-11.82
Gambart D,4.78,3.35,-17.72
Gambart E,4.07,1.04,-17.24
Gambart F,4.52,0.09,-16.96
Gambart G,5.49,1.94,-12.04
Gambart H,4.02,3.21,-10.62
Gambart J,7.16,-0.7,-18.2
Gambart K,3.94,3.91,-14.22
Gambart L,3.8,3.27,-15.28
Gambart M,3.93,5.38,-11.72
Gambart N,4.22,-0.54,-14.94
Gambart R,3.45,-0.7,-20.8
Gambart S,2.4,-0.05,-13.24
Gamow,113.92,65.29,144.65
Gamow A,27.77,67.13,148.25
Gamow B,24.54,66.29,148.86
Gamow U,32,66.39,136.6
Gamow V,44.96,66.13,139.26
Gamow Y,26.77,67.7,143.29
Ganskiy (Hansky),42.11,-9.64,97
Ganskiy (Hansky) F,8.88,-9.66,98.99
[Ganskiy (Hansky) H],0,-10.7,99.7
Ganskiy (Hansky) K,11.78,-12.57,98.4
Ganskiy (Hansky) M,12.52,-12.02,97.09
Ganskiy (Hansky) S,20.65,-10.16,94.74
Ganswindt,77.52,-79.42,111.17
Garavito,81.05,-47.21,156.78
Garavito C,23.5,-44.8,159.14
Garavito D,28.42,-46.37,158.9
Garavito Q,45.93,-49.37,153.93
Garavito Y,52.89,-45.53,156.06
Gardner,17.62,17.75,33.81
Gärtner,101.79,59.24,34.76
Gärtner A,12.73,60.71,37.72
Gärtner C,8.47,59.5,31.09
Gärtner D,7.66,58.51,33.96
Gärtner E,4.74,61.58,43.82
Gärtner F,13.85,57.53,30.26
Gärtner G,23.42,59.65,39.84
Gärtner M,10.85,55.53,37.03
Gassendi,111.39,-17.55,-39.96
Gassendi A,32.22,-15.55,-39.8
Gassendi B,24.66,-14.66,-40.64
Gassendi E,7.14,-18.45,-43.63
Gassendi F,7.79,-15.03,-45.02
Gassendi G,7.35,-16.75,-44.67
Gassendi J,9.11,-21.62,-37.1
Gassendi K,5.62,-18.78,-43.74
Gassendi L,5.32,-20.39,-41.79
Gassendi M,3.07,-18.61,-39.15
Gassendi N,3.74,-18.07,-39.32
Gassendi O,10.34,-21.96,-35.13
Gassendi P,2.34,-17.29,-40.75
Gassendi R,4.28,-21.94,-37.85
Gassendi T,9.53,-19.05,-35.44
Gassendi W,6.36,-17.66,-43.73
Gassendi Y,5,-20.91,-38.51
Gaston,2.02,30.88,-33.96
Gator,0.85,-8.95,15.55
Gaudibert,33.14,-10.93,37.82
Gaudibert A,17.71,-12.2,37.94
Gaudibert B,20.96,-12.32,38.56
Gaudibert C,8.04,-11.57,37.8
Gaudibert D,4.03,-10.61,36.34
Gaudibert H,10.33,-13.83,36.72
Gaudibert J,9.98,-11.18,39.16
Gauricus,79.64,-33.91,-12.74
Gauricus A,37.22,-35.64,-13.57
Gauricus B,21.76,-35.39,-12.23
Gauricus C,9.58,-35.26,-10.73
Gauricus D,12.3,-35.14,-11.46
Gauricus E,6.69,-32.58,-11.88
Gauricus F,12.27,-33.11,-12.71
Gauricus G,18.41,-33.99,-11.05
Gauricus H,8.48,-38.24,-13.39
Gauricus J,8.97,-32.34,-12
Gauricus K,5.33,-33.35,-13.97
Gauricus L,4.2,-34.06,-13.88
Gauricus M,5.25,-34.42,-13.7
Gauricus N,6.99,-32.44,-12.74
Gauricus P,5.15,-35.09,-12.5
Gauricus R,5.87,-34.87,-13.32
Gauricus S,14.59,-33.91,-10.17
Gauss,170.72,36.01,79.08
Gauss A,20.7,36.54,82.77
Gauss B,35.46,35.99,81.6
Gauss C,30,39.72,72.16
Gauss D,25.11,39.37,73.89
Gauss E,10.45,35.35,77.71
Gauss F,18,34.83,78.39
Gauss G,18.01,34.26,79.01
Gauss H,12.13,33.15,76.87
Gauss J,15.82,40.57,72.65
Gauss W,18.5,34.63,80.28
Gavrilov,61.62,17.41,131.22
Gavrilov A,25.89,19.88,132.21
Gavrilov K,38.81,14.99,132.84
Gay-Lussac,25.4,13.88,-20.79
Gay-Lussac A,15.25,13.18,-20.38
Gay-Lussac B,3.42,16.21,-21.18
Gay-Lussac C,4.71,15.42,-22.55
Gay-Lussac D,5.33,14.58,-21.06
Gay-Lussac F,4.61,14.01,-19.65
Gay-Lussac G,4.73,13.86,-18.89
Gay-Lussac H,5.01,13.41,-23.33
Gay-Lussac J,2.28,11.36,-21.85
Gay-Lussac N,2.36,12.62,-20.92
G. Bond,19.05,32.39,36.32
G. Bond A,9.19,31.58,36.87
G. Bond B,32.38,29.95,34.67
G. Bond C,46.65,28.29,34.75
G. Bond G,27.32,32.74,37.25
G. Bond K,12.47,32.14,38.33
Geber,44.68,-19.46,13.85
Geber A,12.6,-21.84,14.7
Geber B,17.96,-19.03,12.91
Geber C,10.02,-22.18,14.88
Geber D,4.53,-19.25,11.84
Geber E,5.63,-20.55,12.96
Geber F,4.76,-19.96,13.15
Geber H,2.91,-18,12.49
Geber J,3.62,-20.06,15.85
Geber K,5.12,-17.64,10.55
Geiger,36.63,-14.39,158.41
Geiger K,10.21,-15.89,159.65
Geiger L,6.21,-16.1,159.03
Geiger R,40.35,-15.48,156.41
Geiger Y,28.24,-12.44,158.1
Geissler,17.39,-2.6,76.51
Geminus,81.98,34.42,56.66
Geminus A,14.72,31.51,51.8
Geminus B,10.24,34.14,52.11
Geminus C,14.57,33.88,58.69
Geminus D,15.99,30.58,47.29
Geminus E,55.48,33.84,48.58
Geminus F,21.78,32.08,51.1
Geminus G,14.84,30.8,48.57
Geminus H,13.5,31.57,48.82
Geminus M,10.68,31.88,48.5
Geminus N,25.13,31.41,47.73
Geminus W,5.62,34.27,47.43
Geminus Z,26.95,30.72,46.64
Gemma Frisius,88.54,-34.33,13.37
Gemma Frisius A,65.1,-35.8,15.15
Gemma Frisius B,40.43,-35.58,17.22
Gemma Frisius C,32.03,-35.71,18.74
Gemma Frisius D,27.67,-34.36,10.9
Gemma Frisius E,18.48,-37.3,12.72
Gemma Frisius F,8.94,-35.85,10.29
Gemma Frisius G,36.5,-33.36,11.44
Gemma Frisius H,25.5,-32.38,12.17
Gemma Frisius J,12.91,-35.11,18.06
Gemma Frisius K,9.89,-37.5,10.92
Gemma Frisius L,6.15,-34.82,11.8
Gemma Frisius M,4.63,-34.34,12.46
Gemma Frisius O,4.9,-32.56,12.81
Gemma Frisius P,4.18,-31.81,12.78
Gemma Frisius Q,9.35,-35.83,14.75
Gemma Frisius R,4.47,-37.15,15.29
Gemma Frisius S,4.59,-35.28,15.03
Gemma Frisius T,7.97,-34.92,16.41
Gemma Frisius U,8.04,-34.61,16.76
Gemma Frisius W,14.04,-36.95,13.28
Gemma Frisius X,14.79,-34.69,15.81
Gemma Frisius Y,27.84,-37.56,13.53
Gemma Frisius Z,9.7,-35.2,9.61
Gena,0.2,38.3,-35
Gerard,98.78,44.54,-80.51
Gerard A,17.31,45.08,-82.27
Gerard B,14.04,46.34,-88.07
Gerard C,29.36,45.84,-79.33
Gerard D,5.93,46.11,-79.97
Gerard E,5.28,44.52,-80.99
Gerard F,5.39,43.78,-82.28
Gerard G,26.9,45.52,-88.22
Gerard H,12.25,44.5,-86.81
Gerard J,9.35,46.82,-88.47
Gerard K,5.85,43.95,-77.28
Gerard L,4.5,43.22,-76.48
Gerard Q Inner,67.32,46.54,-83.13
Gerard Q Outer,192.48,46.51,-84.55
Gerasimovich,90.19,-22.95,-123.42
Gerasimovich D,25.56,-22.42,-122.03
Gerasimovich R,52.08,-24.23,-126.37
Gernsback,47.2,-36.53,99.53
Gernsback H,48.69,-38.41,103.17
Gernsback J,18.74,-37.81,101.79
Gibbs,78.76,-18.37,84.27
Gibbs D,13.61,-13.11,85.89
Gilbert,100.25,-3.2,76.16
Gilbert J,35.44,-4.32,72.66
Gilbert K,39.36,-5.68,73.17
Gilbert P,19.53,-0.85,75.53
Gilbert S,17.27,-1.79,75.53
Gilbert V,15.82,-1.29,79.76
Gilbert W,21.78,-1.11,78.82
Gill,63.9,-63.77,75.95
Gill A,13.55,-63.43,73.25
Gill B,30.12,-61.82,70.46
Gill C,32.6,-62.42,67.83
Gill D,16.02,-63.49,79.97
Gill E,14,-63.33,70.48
Gill F,24.55,-63.95,65.65
Gill G,35.3,-63.62,68.79
Gill H,8.59,-64.08,70.98
Ginzel,53.23,14.25,97.4
Ginzel G,44.22,13.6,100.07
Ginzel H,46.16,12.43,100.02
Ginzel L,27.99,13.07,97.8
Gioja,42.47,83.35,1.76
Giordano Bruno,22.13,35.97,102.89
Glaisher,15.92,13.19,49.34
Glaisher A,19.16,12.84,50.73
Glaisher B,23.05,12.48,50.15
Glaisher E,20.81,12.63,49.19
Glaisher F,7.33,13.64,49.92
Glaisher G,18.89,12.37,49.49
Glaisher H,4.82,13.74,49.45
Glaisher L,6.99,13.41,48.77
Glaisher M,5.84,13.12,48.56
Glaisher N,6.87,13.09,47.58
Glaisher V,12.99,11,50
Glaisher W,48.01,12.55,47.64
Glauber,15.24,11.32,142.67
Glazenap,38.96,-1.85,137.76
Glazenap E,12.81,-1.7,139.23
Glazenap F,9.43,-1.73,139.88
Glazenap P,67.48,-4.88,136.37
Glazenap S,28.61,-2.24,134.57
Glazenap V,20.4,-0.96,136.19
Glushko,40.1,8.11,-77.67
Goclenius,73.04,-10.05,45.03
Goclenius B,6.22,-9.22,44.47
Goclenius U,22.14,-9.33,50.15
Goddard,93.18,15.15,89.13
Goddard A,11.06,17.07,89.71
Goddard B,12.22,16.13,86.94
Goddard C,48.19,16.81,85.21
Godin,34.25,1.82,10.16
Godin A,9.44,2.67,9.66
Godin B,11.35,0.73,9.79
Godin C,4.05,1.54,8.38
Godin D,5.12,0.97,8.24
Godin E,3.62,1.66,12.37
Godin G,5.59,1.93,10.97
Goldschmidt,115.26,73.04,-3.37
Goldschmidt A,6.74,72.5,-2.45
Goldschmidt B,9.9,70.61,-6.78
Goldschmidt C,7.61,71.17,-6.1
Goldschmidt D,14.36,75.4,-7.74
Golgi,5.58,27.78,-59.96
Golitsyn,35.47,-25.2,-105.2
[Golitsyn B],0,-21.3,-101.4
Golitsyn J,19.28,-27.68,-103.21
Golovin,37.86,39.75,161.24
Golovin C,14.55,40.66,163.23
Goodacre,44.09,-32.67,14.08
Goodacre B,8.97,-31.92,13.64
Goodacre C,4.79,-32.3,14.13
Goodacre D,8.37,-33.42,15.01
Goodacre E,6.05,-32.99,15.49
Goodacre F,3.83,-32.02,14.55
Goodacre G,16.06,-33.35,13.91
Goodacre H,4.36,-32.77,16.06
Goodacre K,11.07,-30.94,13.41
Goodacre P,19.61,-34.11,16.68
Gore,9.41,86.18,-62.31
Gould,32.99,-19.26,-17.25
Gould A,3.34,-19.23,-17.05
Gould B,3.55,-20.53,-18.5
Gould M,41.54,-17.67,-17.24
Gould N,17.33,-18.35,-17.69
Gould P,7.55,-18.85,-16.65
Gould U,2.69,-18.22,-14.97
Gould X,2.31,-20.91,-16.92
Gould Y,2.46,-20.59,-15.88
Gould Z,1.97,-19.56,-15.16
Grace,1.49,14.21,35.89
Grachev,34.98,-3.83,-108.42
Graff,36.16,-42.3,-88.71
Graff A,22.41,-41.2,-86.32
Graff U,20.4,-42.08,-90.84
Grave,36.95,-17.04,150.23
Greaves,14.27,13.18,52.79
Green,68.28,3.69,133.12
Green M,35.28,0.36,133.13
Green P,20.32,0.52,131.98
Green Q,14.76,2.32,131.85
Green R,32.55,2.91,131.18
Gregory,63.9,1.76,127.28
Gregory K,26.97,-0.46,128.67
Gregory Q,68.59,0.19,125.94
Grigg,36.72,12.5,-130.13
Grigg P,30.04,10.52,-131.59
Grignard,12.95,84.54,-75.83
Grimaldi,173.49,-5.38,-68.36
Grimaldi A,14.52,-5.39,-71.33
Grimaldi B,22.16,-2.94,-69.32
Grimaldi C,9.31,-2.65,-61.59
Grimaldi D,20.65,-3.66,-65.65
Grimaldi E,13.23,-3.67,-64.54
Grimaldi F,28.98,-3.91,-62.84
Grimaldi G,11.8,-7.33,-65.01
Grimaldi H,9.11,-4.88,-71.52
Grimaldi J,15.38,-2.93,-70.69
Grimaldi L,18.27,-8.53,-66.83
Grimaldi M,18.68,-8.02,-67.1
Grimaldi N,7.97,-7.56,-66.71
Grimaldi P,8.26,-7.96,-68.37
Grimaldi Q,25.35,-4.75,-64.87
Grimaldi R,9.04,-8.5,-71.36
Grimaldi S,10.99,-6.35,-64.88
Grimaldi T,11.27,-7.72,-71.01
Grimaldi X,8.42,-5.88,-72.41
[Grimm],0,-15,130.2
Grissom,59.82,-46.92,-147.98
Grissom K,31.75,-49.47,-146.17
Grissom M,38.73,-49,-148.42
Grotrian,36.78,-66.15,128.28
Grotrian X,17.73,-64.09,125.29
Grove,28.55,40.3,32.98
Grove Y,2.93,37.47,31.72
Gruemberger,91.5,-67.04,-10.3
Gruemberger A,18.9,-67.5,-12.21
Gruemberger B,28.66,-64.58,-9.15
Gruemberger C,9.51,-65.9,-15.4
Gruemberger D,5.41,-68.35,-14.68
Gruemberger E,7.84,-63.82,-7.32
Gruemberger F,6.56,-63.03,-6.43
Gruithuisen,14.98,32.89,-39.78
Gruithuisen B,9.4,35.65,-38.75
Gruithuisen E,7.5,37.39,-44.39
Gruithuisen F,4.19,36.27,-37.98
Gruithuisen G,6.01,36.59,-44.01
Gruithuisen H,5.57,33.32,-38.47
Gruithuisen K,6.02,35.39,-42.73
Gruithuisen M,8.97,36.94,-43.16
Gruithuisen P,9.13,37.17,-40.57
Gruithuisen R,6.79,37.15,-45.33
Gruithuisen S,6.65,37.47,-45.68
Guericke,60.75,-11.57,-14.19
Guericke A,4.59,-11.15,-17.29
Guericke B,14.64,-14.59,-15.31
Guericke D,6.65,-11.99,-14.62
Guericke E,3.41,-10.02,-12.06
Guericke F,21.04,-12.26,-15.33
Guericke G,4.53,-14.01,-15.02
Guericke H,5.14,-12.45,-14.29
Guericke J,6.99,-10.62,-13.43
Guericke K,2.87,-15.15,-13.31
Guericke M,2.32,-12.93,-12.47
Guericke N,2.58,-12.55,-9.93
Guericke P,2.91,-15.06,-14.7
Guericke S,10.19,-10.36,-13.4
Guillaume,56.75,45.16,-173.38
Guillaume B,27.93,47.17,-172.47
Guillaume D,26.84,46.38,-170.36
Guillaume F,34.87,45.22,-169.38
Guillaume J,16.59,43.56,-170.52
Gullstrand,45.05,44.95,-129.67
Gullstrand C,15.58,46.57,-127.1
Gum,54.55,-40.34,88.91
Gum S,35.2,-39.67,84.92
Gutenberg,70.65,-8.61,41.25
Gutenberg A,14.8,-9.03,39.91
Gutenberg B,14.19,-9.12,38.32
Gutenberg C,45.21,-10.04,41.13
Gutenberg D,20.07,-10.99,42.84
Gutenberg E,28.19,-8.22,42.42
Gutenberg F,7.17,-10.23,42.61
Gutenberg G,30.64,-6.05,40.04
Gutenberg H,4.77,-6.75,39.06
Gutenberg K,5.64,-7.3,40.82
Guthnick,37.03,-47.76,-94.04
Guyot,98.28,11.63,117.12
Guyot J,14.2,8.31,119.65
Guyot K,14.08,8.34,118.74
Guyot W,20.21,13.88,115.49
Gyldén,48.15,-5.37,0.23
Gyldén C,5.88,-5.9,0.99
Gyldén K,4.25,-5.46,0.6
Haber,56.79,83.4,-94.63
[Hadley],5.86,25.46,2.8
Hadley C,5.8,25.48,2.8
Hagecius,79.55,-59.92,46.63
Hagecius A,54.33,-58.26,47.1
Hagecius B,32.42,-60.48,49.03
Hagecius C,23.15,-60.78,47.43
Hagecius D,16.32,-57.32,47.06
Hagecius E,42.98,-63.5,49.65
Hagecius F,32.32,-62.38,44.92
