Feature_Name,Target,Diameter,Center_Latitude,Center_Longitude,Coordinate_System,Approval_Status,Approval_Date,Origin,
"Rimae Theaetetus","Moon",53,33.04,5.87,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"Rimae Triesnecker","Moon",200,5.1,4.83,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"Rima Euler","Moon",104.97,21.08,-30.31,"Planetographic  +East  -180 - 180","Approved","1985","Named from nearby crater.",
"Rimae Vasco da Gama","Moon",10.39,11.55,-84.03,"Planetographic  +East  -180 - 180","Approved","1985","Named from nearby crater.",
"Rimae Zupus","Moon",130,-15.46,-53.76,"Planetographic  +East  -180 - 180","Approved","1976","Named from nearby crater.",
"Rima Flammarion","Moon",49.75,-2.38,-4.67,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"Rima Furnerius","Moon",65.85,-35.3,61.17,"Planetographic  +East  -180 - 180","Approved","1964","Within crater.",
"Rima Galilaei","Moon",185.88,12.91,-59.2,"Planetographic  +East  -180 - 180","Approved","1985","Named from nearby crater.",
"Rima Gärtner","Moon",42.73,58.84,35.77,"Planetographic  +East  -180 - 180","Approved","1964","Within crater.",
"Rima Gay-Lussac","Moon",40.04,13.18,-22.33,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"Rima G. Bond","Moon",166.85,32.86,35.25,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"Rima Hadley","Moon",116.09,25.72,3.15,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby Mountain (Mons Hadley).",
"Rima Hansteen","Moon",30.89,-12.09,-52.99,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"[Rima Hase]","Moon",0,-29.4,62.5,"Planetographic  +East  -180 - 180","Dropped","1985","Named from nearby crater.",
"Rima Hesiodus","Moon",251.46,-30.54,-21.85,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"Rima Hyginus","Moon",203.96,7.62,6.77,"Planetographic  +East  -180 - 180","Approved","1961","Named from nearby crater.",
"Rima Jansen","Moon",45.12,14.5,29.51,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"Rima Krieger","Moon",22.62,29.29,-46.26,"Planetographic  +East  -180 - 180","Approved","1985","Named from nearby crater.",
"[Rima Laplace]","Moon",0,48,-26,"Planetographic  +East  -180 - 180","Dropped","1985","Named from nearby Promontorium.",
"Rima Mairan","Moon",120.51,38.28,-46.83,"Planetographic  +East  -180 - 180","Approved","1985","Named from nearby crater.",
"Rima Marcello","Moon",3.95,18.59,27.74,"Planetographic  +East  -180 - 180","Approved","1976","Italian male name.",
"[Rima Marco Polo]","Moon",0,15.4,-2,"Planetographic  +East  -180 - 180","Dropped","1985","Belongs to Rima Bode system.",
"Rima Marius","Moon",283.54,16.37,-49.54,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"Rima Messier","Moon",74.22,-0.76,44.55,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"Rima Milichius","Moon",140.72,8.03,-32.87,"Planetographic  +East  -180 - 180","Approved","1985","Named from nearby crater.",
"[Rima Newcomb]","Moon",0,29.9,43.8,"Planetographic  +East  -180 - 180","Dropped","1985","Named from nearby crater.",
"Rima Oppolzer","Moon",94.2,-1.53,1.28,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"[Rima Ptolemaeus]","Moon",0,-9.2,-1.8,"Planetographic  +East  -180 - 180","Dropped","1985","A Catena, not a Rima.",
"Rima Réaumur","Moon",30.66,-2.84,2.47,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"Rima Reiko","Moon",4.29,18.55,27.71,"Planetographic  +East  -180 - 180","Approved","1976","Japanese female name.",
"Rima Rudolf","Moon",8.29,19.71,29.62,"Planetographic  +East  -180 - 180","Approved","1976","German male name.",
"Rima Schröter","Moon",27.25,1.28,-6.25,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"[Rima Schröter]","Moon",150,26,-51,"Planetographic  +East  -180 - 180","Dropped","1964","Erroneous name for Vallis Schröteri on LTO 38B3.",
"Rima Sharp","Moon",276.67,46.02,-50.36,"Planetographic  +East  -180 - 180","Approved","1964","Named from nearby crater.",
"Rima Sheepshanks","Moon",157.49,58.28,23.69,"Planetographic  +East  -180 - 180","Approved","1985","Named from nearby crater.",
"Rima Siegfried","Moon",13.96,-25.82,103.01,"Planetographic  +East  -180 - 180","Approved","1976","German male name.",
"Rima Suess","Moon",156.39,6.62,-47.14,"Planetographic  +East  -180 - 180","Approved","1985","Named from nearby crater.",
"Rima Sung-Mei","Moon",3.88,24.59,11.28,"Planetographic  +East  -180 - 180","Approved","1985","Chinese female name; part of Aratus CA.",
"Rima T. Mayer","Moon",67.81,13.26,-31.37,"Planetographic  +East  -180 - 180","Approved","1985","Named from nearby crater.",
"Rima Vladimir","Moon",10.5,25.2,-0.75,"Planetographic  +East  -180 - 180","Approved","1979","Slavic male name.",
"Rima Wan-Yu","Moon",13.72,19.98,-31.43,"Planetographic  +East  -180 - 180","Approved","1976","Chinese female name.",
"[Rima Widmannstätten]","Moon",0,-6.1,85.5,"Planetographic  +East  -180 - 180","Dropped","1985","Named from nearby crater.",
"Rima Yangel'","Moon",30.39,16.62,4.79,"Planetographic  +East  -180 - 180","Approved","1978","Named from nearby crater.",
"Rima Zahia","Moon",15.24,25.02,-30.46,"Planetographic  +East  -180 - 180","Approved","1976","Arabic female name.",
"Ritchey","Moon",24.07,-11.13,8.48,"Planetographic  +East  -180 - 180","Approved","1935","George Willis; American astronomer, optician (1864-1945).",
"Ritchey A","Moon",4.68,-11.34,7.74,"Planetographic  +East  -180 - 180","Approved","2006","George Willis; American astronomer, optician (1864-1945).",
"Ritchey B","Moon",6.03,-11.98,8.93,"Planetographic  +East  -180 - 180","Approved","2006","George Willis; American astronomer, optician (1864-1945).",
"Ritchey C","Moon",5.18,-10.95,9.18,"Planetographic  +East  -180 - 180","Approved","2006","George Willis; American astronomer, optician (1864-1945).",
"Ritchey D","Moon",5.84,-10.26,9.21,"Planetographic  +East  -180 - 180","Approved","2006","George Willis; American astronomer, optician (1864-1945).",
"Ritchey E","Moon",12.37,-10.72,8.31,"Planetographic  +East  -180 - 180","Approved","2006","George Willis; American astronomer, optician (1864-1945).",
"Ritchey F","Moon",3.68,-10.52,7.65,"Planetographic  +East  -180 - 180","Approved","2006","George Willis; American astronomer, optician (1864-1945).",
"Ritchey J","Moon",15.65,-12.41,9.88,"Planetographic  +East  -180 - 180","Approved","2006","George Willis; American astronomer, optician (1864-1945).",
"Ritchey M","Moon",8.2,-12.39,9.47,"Planetographic  +East  -180 - 180","Approved","2006","George Willis; American astronomer, optician (1864-1945).",
"Ritchey N","Moon",16.86,-11.16,10,"Planetographic  +East  -180 - 180","Approved","2006","George Willis; American astronomer, optician (1864-1945).",
"Rittenhouse","Moon",27.5,-74.25,107.07,"Planetographic  +East  -180 - 180","Approved","1970","David; American inventor, astronomer, mathematician (1732-1796).",
"Ritter","Moon",29.52,1.96,19.17,"Planetographic  +East  -180 - 180","Approved","1935","Karl; German geographer (1779-1859); Georg August Dietrich; German astrophysicist (1826-1908).",
"Ritter B","Moon",14.2,3.25,18.93,"Planetographic  +East  -180 - 180","Approved","2006","Karl; German geographer (1779-1859); Georg August Dietrich; German astrophysicist (1826-1908).",
"Ritter C","Moon",12.68,2.75,18.86,"Planetographic  +East  -180 - 180","Approved","2006","Karl; German geographer (1779-1859); Georg August Dietrich; German astrophysicist (1826-1908).",
"Ritter D","Moon",6.58,3.65,18.74,"Planetographic  +East  -180 - 180","Approved","2006","Karl; German geographer (1779-1859); Georg August Dietrich; German astrophysicist (1826-1908).",
"Ritz","Moon",53.77,-15.37,92.38,"Planetographic  +East  -180 - 180","Approved","1970","Walter; Swiss physicist (1878-1909).",
"Ritz B","Moon",26.82,-13.83,93.04,"Planetographic  +East  -180 - 180","Approved","2006","Walter; Swiss physicist (1878-1909).",
"Ritz J","Moon",8.47,-16.25,93.01,"Planetographic  +East  -180 - 180","Approved","2006","Walter; Swiss physicist (1878-1909).",
"Robert","Moon",0.56,19.03,27.45,"Planetographic  +East  -180 - 180","Approved","1976","English male name.",
"Roberts","Moon",89.37,70.66,-174.25,"Planetographic  +East  -180 - 180","Approved","1970","Alexander William; South African astronomer (1857-1938); Isaac; British astronomer (1829-1904).",
"Roberts M","Moon",45.01,67.69,-174,"Planetographic  +East  -180 - 180","Approved","2006","Alexander William; South African astronomer (1857-1938); Isaac; British astronomer (1829-1904).",
"Roberts N","Moon",49.15,68.39,-175.91,"Planetographic  +East  -180 - 180","Approved","2006","Alexander William; South African astronomer (1857-1938); Isaac; British astronomer (1829-1904).",
"Robertson","Moon",89.85,21.84,-105.37,"Planetographic  +East  -180 - 180","Approved","1970","Howard Percy; American physicist, mathematician (1903-1961).",
"Roberts P","Moon",31.92,66.69,178.8,"Planetographic  +East  -180 - 180","Approved","2006","Alexander William; South African astronomer (1857-1938); Isaac; British astronomer (1829-1904).",
"Roberts Q","Moon",18.82,68.38,177.66,"Planetographic  +East  -180 - 180","Approved","2006","Alexander William; South African astronomer (1857-1938); Isaac; British astronomer (1829-1904).",
"Roberts R","Moon",55.57,69.05,178.81,"Planetographic  +East  -180 - 180","Approved","2006","Alexander William; South African astronomer (1857-1938); Isaac; British astronomer (1829-1904).",
"Robinson","Moon",24.09,59.06,-46.03,"Planetographic  +East  -180 - 180","Approved","1935","(John) Thomas Romney; Irish astronomer, physicist, meteorologist (1792-1882).",
"Rocca","Moon",84.06,-12.89,-72.89,"Planetographic  +East  -180 - 180","Approved","1935","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca A","Moon",64.25,-13.76,-70.32,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca B","Moon",23.43,-12.58,-67.46,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca C","Moon",17.47,-10.7,-70.33,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca D","Moon",23.35,-11.02,-68.09,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca E","Moon",43.2,-11.75,-69.59,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca F","Moon",26.56,-13.63,-66.72,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca G","Moon",22.7,-13.32,-65.02,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca H","Moon",24.52,-12.92,-65.53,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca J","Moon",12.76,-14.97,-74.03,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca L","Moon",17.1,-14.05,-72.74,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca M","Moon",44.13,-14.57,-70.89,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca N","Moon",24.2,-11.66,-70.33,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca P","Moon",31.82,-11.12,-71.89,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca Q","Moon",58.51,-15.29,-69.14,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca R","Moon",34.82,-11.17,-73.13,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca S","Moon",10.37,-10.25,-71.64,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca T","Moon",15.94,-9.76,-71.14,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca W","Moon",104.65,-10.26,-66.52,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocca Z","Moon",54.36,-16.23,-75.54,"Planetographic  +East  -180 - 180","Approved","2006","Giovanni Antonio; Italian mathematician (1607-1656).",
"Rocco","Moon",4.35,28.91,-45,"Planetographic  +East  -180 - 180","Approved","1976","Italian male name. ",
"Roche","Moon",152.67,-42.37,136.54,"Planetographic  +East  -180 - 180","Approved","1970","Édouard Albert; French astronomer (1820-1883).",
"Roche B","Moon",21.9,-40.58,137.79,"Planetographic  +East  -180 - 180","Approved","2006","Édouard Albert; French astronomer (1820-1883).",
"Roche C","Moon",16.98,-39.13,139.89,"Planetographic  +East  -180 - 180","Approved","2006","Édouard Albert; French astronomer (1820-1883).",
"[Roche U]","Moon",0,-40.3,130,"Planetographic  +East  -180 - 180","Dropped","2006","Édouard Albert; French astronomer (1820-1883).",
"Roche V","Moon",27.81,-38.98,129.99,"Planetographic  +East  -180 - 180","Approved","2006","Édouard Albert; French astronomer (1820-1883).",
"Roche W","Moon",20.8,-39.26,131.26,"Planetographic  +East  -180 - 180","Approved","2006","Édouard Albert; French astronomer (1820-1883).",
"Romeo","Moon",7.15,7.53,122.68,"Planetographic  +East  -180 - 180","Approved","1979","Italian male name.",
"Römer","Moon",43.7,25.43,36.41,"Planetographic  +East  -180 - 180","Approved","1935","Ole; Danish astronomer (1644-1710).",
"Römer A","Moon",34.82,28.1,37.13,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer B","Moon",22.51,28.5,38.11,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer C","Moon",7.24,27.66,37.06,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer D","Moon",12.08,24.51,35.81,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer E","Moon",30.76,28.48,39.18,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer F","Moon",23.16,27.19,37.25,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer G","Moon",14.67,26.82,36.24,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer H","Moon",6.49,25.95,35.72,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer J","Moon",8.54,22.38,37.95,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer M","Moon",9.14,25.29,34.61,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer N","Moon",25.54,25.31,37.97,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer P","Moon",59.37,26.54,39.81,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer R","Moon",52.57,24.15,34.45,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer S","Moon",43.03,24.91,36.79,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer T","Moon",44.65,23.82,36.17,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer U","Moon",27.23,24.28,39.15,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer V","Moon",26.71,24.43,38.64,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer W","Moon",6.07,26.44,40.41,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer X","Moon",23.92,24.29,40.12,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer Y","Moon",6.17,25.76,36.31,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Römer Z","Moon",11.6,24.13,37.05,"Planetographic  +East  -180 - 180","Approved","2006","Ole; Danish astronomer (1644-1710).",
"Röntgen","Moon",128.42,32.88,-91.42,"Planetographic  +East  -180 - 180","Approved","1964","Wilhelm Conrad; German physicist; Nobel laureate (1845-1923).",
"Röntgen A","Moon",18.82,36.91,-88.18,"Planetographic  +East  -180 - 180","Approved","2006","Wilhelm Conrad; German physicist; Nobel laureate (1845-1923).",
"Röntgen B","Moon",17.56,35.72,-88.21,"Planetographic  +East  -180 - 180","Approved","2006","Wilhelm Conrad; German physicist; Nobel laureate (1845-1923).",
"Rosa","Moon",0.82,20.31,-32.3,"Planetographic  +East  -180 - 180","Approved","1976","Spanish female name.",
"Rosenberger","Moon",91.65,-55.49,43.15,"Planetographic  +East  -180 - 180","Approved","1935","Otto August; German astronomer, mathematician (1800-1890).",
"Rosenberger A","Moon",48.27,-53.65,47.17,"Planetographic  +East  -180 - 180","Approved","2006","Otto August; German astronomer, mathematician (1800-1890).",
